h_num,s_num,agent_id,photo,room_num,area,price,status,orientation
20,1372,49458,https://img.0756fang.com/Upload/Fang/2021-09/210904180731177B369116384F289B73.jpg/240X180,3房2厅1卫,92.85 ㎡,110万,0,西
21,1372,16089,https://img.0756fang.com/Upload/Fang/2021-09/2109272315360124946DA44641B19F28.jpg/240X180,3房2厅2卫,112 ㎡,130万,0,西南
22,1372,43487,https://img.0756fang.com/Upload/Fang/2023-01/sA91CF4CE2E434E558E3B8D16D4C0595E.jpeg/240X180,2房2厅1卫,77.2 ㎡,95万,0,北
23,1372,30347,https://img.0756fang.com/Upload/Fang/2020-08/s1958A910811D4A0D89A42E382DA2C94B.jpg/240X180,3房2厅1卫,92 ㎡,113万,0,东北
24,1372,12122,https://img.0756fang.com/Upload/Fang/2022-02/22021915315986C264B2EB724FE3803A.jpg/240X180,3房2厅1卫,91 ㎡,100万,0,东南
25,1372,41311,https://img.0756fang.com/Upload/Fang/2021-06/sE3CDF9DC27C648AC920A98DA304FBE77.jpeg/240X180,3房2厅1卫,91.68 ㎡,115万,0,东南
26,1372,46799,https://img.0756fang.com/Upload/Fang/2021-09/sE4FD4F5BFB514E5B8FAC4B0DA43A5690.jpg/240X180,3房2厅1卫,92.9 ㎡,105万,0,北
27,1372,26307,https://img.0756fang.com/Upload/Fang/2019-12/191213194113C7AA6D6DCC09463F855E.jpg/240X180,3房2厅2卫,105.8 ㎡,133万,0,南
28,1372,1919,https://img.0756fang.com/Upload/Fang/2023-03/s15496956D42642CCA9F54FDB6B982AC5.jpg/240X180,3房2厅1卫,92.9 ㎡,115万,0,南
29,1372,45723,https://img.0756fang.com/Upload/Fang/2023-02/2302011532222A70B0DC6C7E4616A7DD.jpg/240X180,3房2厅2卫,111.7 ㎡,125万,0,东
30,1372,58307,https://img.0756fang.com/Upload/Fang/2022-11/s6D6F5B4BF8D14472A6CCAB1794A96E0C.jpeg/240X180,3房2厅1卫,91.45 ㎡,101万,0,东北
31,1372,50381,https://img.0756fang.com/Upload/Fang/2018-03/180303194512A4BB97C9E2574C82AEE8.jpg/240X180,3房2厅2卫,111.97 ㎡,120万,0,西
32,1372,54634,https://img.0756fang.com/Upload/Fang/2022-03/220310120207A251BD9A556745D6887B.jpg/240X180,3房2厅1卫,92.9 ㎡,120万,0,南北通
33,1372,18818,https://img.0756fang.com/Upload/Fang/2023-01/230113092812D73C58AC011E4952B314.jpg/240X180,3房2厅1卫,92.76 ㎡,102万,0,东
34,1372,57507,https://img.0756fang.com/Upload/Fang/2021-06/210615141436A653A31316184110AC27.jpg/240X180,3房2厅1卫,93 ㎡,109万,0,东北
35,1372,17932,https://img.0756fang.com/Upload/Fang/2023-01/sBBEBE69B45844834B18596E0DE664895.jpg/240X180,4房2厅2卫,105 ㎡,150万,0,西南
36,1372,37180,https://img.0756fang.com/Upload/Fang/2022-06/220604114308924D4022583F4644BA49.jpg/240X180,3房2厅1卫,93 ㎡,120万,0,东北
37,1372,11068,https://img.0756fang.com/Upload/Fang/2022-07/220725195132A27D6D4C6C334D4C9E1E.jpg/240X180,3房2厅2卫,111.75 ㎡,145万,0,南北通
38,1372,32244,https://img.0756fang.com/Upload/Fang/2022-06/220617161745565306C9F29B4F3C8C88.jpg/240X180,3房2厅1卫,91.54 ㎡,119万,0,南北通
39,1372,48779,https://img.0756fang.com/Upload/Fang/2021-05/210529170649BE4FAC16DEFF42108571.jpg/240X180,3房2厅1卫,92.73 ㎡,115万,0,东南
40,1372,43022,https://img.0756fang.com/Upload/Fang/2020-09/s239E1FD708004976970D60B1AD0D5FD2.jpg/240X180,3房2厅2卫,113 ㎡,135万,0,北
41,1372,11875,https://img.0756fang.com/Upload/Fang/2023-02/230219161337703046B4BBBA40B78DE2.jpg/240X180,3房2厅1卫,92 ㎡,130万,0,西南
42,1372,46628,https://img.0756fang.com/Upload/Fang/2020-09/sDC0C9872006F4C998CADDCE4EAB93254.jpg/240X180,3房2厅2卫,111.97 ㎡,135万,0,西南
43,1372,11679,https://img.0756fang.com/Upload/Fang/2020-07/200716092750DE853F47F91F4FB29297.jpg/240X180,3房2厅2卫,111.97 ㎡,140万,0,东北
44,1372,2345,https://img.0756fang.com/Upload/Fang/2019-05/144fd553-366b-4b60-b1b4-cb51471b6ceb.jpg/240X180,3房2厅1卫,92 ㎡,120万,0,西南
45,1372,16832,https://img.0756fang.com/Upload/Fang/2022-04/220420201724D30E62E44E5A455D87E0.jpg/240X180,3房2厅1卫,92.77 ㎡,120万,0,南北通
46,1372,51351,https://img.0756fang.com/Upload/Fang/2020-09/sD90C858E4C124CEEA7004CA9330CB47A.jpg/240X180,3房2厅1卫,92 ㎡,114万,0,东北
47,1372,840,https://img.0756fang.com/Upload/Fang/2020-04/s5A0089C1CEE345D2B4E5E8A5F4EE6B89.jpg/240X180,2房2厅1卫,77.85 ㎡,92万,0,北
48,1372,16400,https://img.0756fang.com/Upload/Fang/2021-12/2112191132030F43CEF49A7D4305AB61.jpg/240X180,3房2厅1卫,93 ㎡,130万,0,东北
49,1372,33382,https://img.0756fang.com/Upload/Fang/2022-08/220803161450721C97C12B5445EE8AC8.jpg/240X180,3房2厅2卫,112 ㎡,123万,0,东
50,1372,41259,https://img.0756fang.com/Upload/Fang/2019-11/d278cf92-35a2-45fe-8da8-80d4cbb66739.jpg/240X180,3房2厅1卫,92 ㎡,125万,0,东北
51,1372,18028,https://img.0756fang.com/Upload/Fang/2023-03/sFEE0ED82835445789BCE92C5294DA94A.png/240X180,3房2厅1卫,91 ㎡,97万,0,东
52,1372,7783,https://img.0756fang.com/Upload/Fang/2021-08/s2F7DC4E55C2F4E9C928CCF08DD5750F7.jpg/240X180,3房2厅1卫,94 ㎡,110万,0,东
53,1372,21660,https://img.0756fang.com/Upload/Fang/2014-04/140423101931EBAC1C035C85669C78DE.jpg/240X180,3房2厅2卫,111.97 ㎡,130万,0,东南
54,1372,12114,https://img.0756fang.com/Upload/Fang/2022-11/22111415490763E1F413330041F6A185.jpg/240X180,3房2厅2卫,111.97 ㎡,130万,0,东
55,1372,47415,https://img.0756fang.com/Upload/Fang/2022-02/s2E4814B28F644D7CA1ABBAA3BBB3BD17.jpg/240X180,3房2厅1卫,91.99 ㎡,100万,0,西南
56,1372,23115,https://img.0756fang.com/Upload/Fang/2022-07/sE5954C02091F43B99538730CD5EFBD35.jpg/240X180,3房2厅1卫,91.45 ㎡,120万,0,东南
57,1372,15109,https://img.0756fang.com/Upload/Fang/2019-08/3c13a99f-c4d3-4cb5-946c-53547d89a39d.jpg/240X180,3房2厅1卫,92.73 ㎡,116万,0,东
0,1200,20749,https://img.0756fang.com/Upload/Fang/2022-09/2209141650316DF39E8755604715838F.jpg/240X180,3房2厅2卫,109.03 ㎡,90万,0,东
1,1200,19113,https://img.0756fang.com/Upload/Fang/2021-10/211021151220369083916AB744B19E04.jpg/240X180,4房2厅2卫,145.03 ㎡,150万,0,西
2,1200,16854,https://img.0756fang.com/Upload/Fang/2022-01/220106165045E9A99C0DD80E464DB374.jpg/240X180,2房2厅1卫,91.5 ㎡,80万,0,南北通
3,1200,1858,https://img.0756fang.com/Upload/Fang/2022-03/22031909374379640BCEAF7B4DEA914C.jpg/240X180,4房2厅2卫,144.62 ㎡,155万,0,西南
4,1200,18392,https://img.0756fang.com/Upload/Fang/2020-08/200802185714AC636CCDF5D343F2848E.jpg/240X180,2房2厅1卫,101.46 ㎡,85万,0,西南
5,1200,36271,https://img.0756fang.com/Upload/Fang/2021-03/s037B5A7F29EF4EA88879D50AA7445246.jpg/240X180,4房2厅2卫,145.03 ㎡,137万,0,西
6,1200,6157,https://img.0756fang.com/Upload/Fang/2018-12/181225142521C5E44904D24A47008982.jpg/240X180,2房2厅1卫,91.5 ㎡,90万,0,东南
7,1200,33447,https://img.0756fang.com/Upload/Fang/2018-12/9d2b0a07-4e1a-4c6a-a329-8359abe12cf1.jpg/240X180,4房2厅2卫,144.62 ㎡,147万,0,南北通
8,1200,31257,https://img.0756fang.com/Upload/Fang/2020-07/sA1BC1B23DC4640B5B1762EE330BC0409.jpg/240X180,3房2厅2卫,113.29 ㎡,105万,0,南
9,1200,2802,https://img.0756fang.com/Upload/Fang/2022-11/sFC3477121F864640B3BA4FB3FBEB2B69.jpg/240X180,2房2厅1卫,88.12 ㎡,85万,0,南
10,1200,20395,https://img.0756fang.com/Upload/Fang/2021-06/2106261455046FFCC0CABA7446CA9539.jpg/240X180,1房1厅1卫,39.07 ㎡,33万,0,东南
11,1200,6236,https://img.0756fang.com/Upload/Fang/2023-03/s8C90EF96D29A4C28BB44F4D573C1BE63.jpg/240X180,3房2厅1卫,108.68 ㎡,102万,0,北
12,1200,19573,https://img.0756fang.com/Upload/Fang/2021-09/sF5F442C5205448E6A1F2EABF65CFA09F.jpg/240X180,4房2厅2卫,178.11 ㎡,190万,0,西南
13,1200,17915,https://img.0756fang.com/Upload/Fang/2021-05/sBFD2053CA9E54639A913D000FE9DDD12.jpg/240X180,2房2厅1卫,54 ㎡,54万,0,西南
14,1200,58315,https://img.0756fang.com/Upload/Fang/2022-08/s7146B2A3E3F34251987BBE9C8632889A.jpg/240X180,2房2厅1卫,91.5 ㎡,85万,0,南北通
15,1200,4573,https://img.0756fang.com/Upload/Fang/2021-04/210415165237954BACB834114224984E.jpg/240X180,2房2厅1卫,90.21 ㎡,82万,0,东南
16,1200,54911,https://img.0756fang.com/Upload/Fang/2022-08/220804204911B307D83DA3B1472DB6FA.jpg/240X180,2房2厅1卫,92.5 ㎡,95万,0,东北
17,1200,10524,https://img.0756fang.com/Upload/Fang/2023-01/23011418331535F55F0A3BAC435681AB.jpg/240X180,2房2厅1卫,92.29 ㎡,88万,0,南
18,1200,2301,https://img.0756fang.com/Upload/Fang/2020-11/2011241444048F58C0CEC4B743D38F22.jpg/240X180,3房2厅2卫,109.66 ㎡,100万,0,西南
19,1200,47384,https://img.0756fang.com/Upload/Fang/2022-08/s5E94E9ABD23E4357814274871704D045.jpg/240X180,2房2厅1卫,84.08 ㎡,89万,0,东南
20,1200,10751,https://img.0756fang.com/Upload/Fang/2022-11/22112521122887C85A704EBF4AF990E9.jpg/240X180,4房2厅2卫,144 ㎡,140万,0,南
21,1200,17397,https://img.0756fang.com/Upload/Fang/2021-10/s63BE8191614C43AD8D346135160CF644.jpg/240X180,2房2厅1卫,91.5 ㎡,90万,0,东北
22,1200,18871,https://img.0756fang.com/Upload/Fang/2021-06/210607162233ECD1AD173B2B4382917F.jpg/240X180,4房2厅2卫,144.62 ㎡,135万,0,西南
23,1200,14277,https://img.0756fang.com/Upload/Fang/2022-05/220501201721D17F119D6DD545B5BBA7.jpg/240X180,3房2厅1卫,92.29 ㎡,92万,0,东北
24,1200,31038,https://img.0756fang.com/Upload/Fang/2021-08/sBCAD938784F24E1B82DFD9CFC690BDCD.jpg/240X180,4房2厅4卫,198.75 ㎡,159万,0,南北通
25,1200,32986,https://img.0756fang.com/Upload/Fang/2023-02/2302241548465D47138FC17748298F6D.jpg/240X180,2房2厅1卫,96.19 ㎡,88万,0,北
26,1200,41080,https://img.0756fang.com/Upload/Fang/2021-10/21101517185970609F6206B24C02978B.jpg/240X180,4房2厅2卫,250 ㎡,295万,0,南
27,1200,20965,https://img.0756fang.com/Upload/Fang/2021-12/sA9264C20D4834A4E80428CC353B3D01F.jpg/240X180,3房2厅1卫,145.03 ㎡,145万,0,南北通
28,1200,37952,https://img.0756fang.com/Upload/Fang/2022-11/sD37D34D63DC34B889E76D81DD127DB5D.jpg/240X180,3房2厅2卫,113 ㎡,95万,0,东
29,1200,20038,https://img.0756fang.com/Upload/Fang/2021-07/210718200702C78569D203BB42178EC0.jpg/240X180,3房2厅2卫,109.46 ㎡,120万,0,南北通
30,1200,23205,https://img.0756fang.com/Upload/Fang/2021-01/2101081211237E9049C7BB384AC7B500.jpg/240X180,3房2厅2卫,113 ㎡,110万,0,南
31,1200,11413,https://img.0756fang.com/Upload/Fang/2020-10/sA3B3B01B2E59436287DC170DA96CEFE2.jpg/240X180,2房2厅1卫,99.57 ㎡,92万,0,南北通
32,1200,33132,https://img.0756fang.com/Upload/Fang/2022-05/22050810574416E917EC5EE04BE593D0.jpg/240X180,4房3厅3卫,245 ㎡,260万,0,北
33,1200,30246,https://img.0756fang.com/Upload/Fang/2020-10/201016120514EAEE5024DD81462DB88F.jpg/240X180,2房2厅1卫,93 ㎡,105万,0,南北通
34,1200,16334,https://img.0756fang.com/Upload/Fang/2022-05/sD467D02F275E49AB937F4F84DD92B0F0.jpg/240X180,5房2厅4卫,245.47 ㎡,510万,0,西南
35,1200,16857,https://img.0756fang.com/Upload/Fang/2020-04/s13E23B4BB9CE4546B6EEBE327F4ADB6E.jpg/240X180,5房3厅3卫,245.8 ㎡,295万,0,东
36,1200,43525,https://img.0756fang.com/Upload/Fang/2022-12/221211161137E54F8755C90047B8BD37.jpg/240X180,2房2厅1卫,94.5 ㎡,95万,0,东南
37,1200,53113,https://img.0756fang.com/Upload/Fang/2018-01/180121133749E27753F37A134EEA8C6B.jpg/240X180,3房2厅2卫,110 ㎡,125万,0,东南
38,1200,45945,https://img.0756fang.com/Upload/Fang/2020-08/20081316090092EF5B00D7F04C6D8D7E.jpg/240X180,2房1厅1卫,93 ㎡,89万,0,东南
39,1200,45749,https://img.0756fang.com/Upload/Fang/2015-11/1511251116208FB87B1E60BA710745E4.jpg/240X180,2房2厅1卫,95 ㎡,97万,0,东
40,1200,16510,https://img.0756fang.com/Upload/Fang/2015-10/1510231325319D4ACAB10E47ABAC8F8D.jpg/240X180,1房1厅1卫,98 ㎡,110万,0,北
41,1200,42388,https://img.0756fang.com/Upload/Fang/2015-12/151219112737F238FABA2BE62FF03BE5.jpg/240X180,4房2厅2卫,144.62 ㎡,175万,0,西
42,1200,49881,https://img.0756fang.com/Upload/Fang/2011-12/110228101236248BE2A91229403C1B4A.jpg/240X180,2房1厅1卫,86 ㎡,85万,0,南
43,1200,46921,https://img.0756fang.com/Upload/Fang/2017-07/043b9313-9c5d-465f-b582-3ce00a3a2008.jpg/240X180,6房2厅3卫,249.79 ㎡,260万,0,西
44,1200,52840,https://img.0756fang.com/Upload/Fang/2020-05/2005281723548A9EF11DDC1043B099BE.jpg/240X180,7房2厅3卫,323 ㎡,290万,0,南
45,1200,15753,https://img.0756fang.com/Upload/Fang/2016-05/160515094506F896BAEEC6914E01A56A.jpg/240X180,4房2厅1卫,144.62 ㎡,174万,0,西
46,1200,48077,https://img.0756fang.com/Upload/Fang/2022-09/s86202493473D41F39D4DB0234FEE89DB.jpeg/240X180,3房2厅2卫,140 ㎡,160万,0,西
47,1200,10887,https://img.0756fang.com/Upload/Fang/2022-09/sC61F56B106FA4C379BA850472A10A026.jpeg/240X180,3房2厅1卫,110 ㎡,180万,0,西南
48,1200,34202,https://img.0756fang.com/Upload/Fang/2015-12/151227141143202029E715BBF5E555C8.jpg/240X180,3房2厅2卫,111.72 ㎡,110万,0,东北
49,1200,58267,https://img.0756fang.com/Upload/Fang/2019-10/1910160826150570DA303F2B4F9DA5EC.jpg/240X180,3房2厅2卫,142.24 ㎡,230万,0,南北通
0,1570,50051,https://img.0756fang.com/Upload/Fang/2021-06/210627200035224E5F1FFD1942FC850D.jpg/240X180,4房2厅3卫,152.11 ㎡,240万,0,西
1,1570,49302,https://img.0756fang.com/Upload/Fang/2022-01/2201051936445CD0D09E981648699DB4.jpg/240X180,2房2厅1卫,83.21 ㎡,79万,0,东南
2,1570,1811,https://img.0756fang.com/Upload/Fang/2020-10/sC1E4B94181EA4B4DBDD54A25A91C55BC.jpg/240X180,3房2厅2卫,119.57 ㎡,106万,0,东
3,1570,46664,https://img.0756fang.com/Upload/Fang/2021-01/210112123128827F32B5349741B4B2FF.jpg/240X180,2房2厅1卫,80.07 ㎡,73万,0,北
4,1570,24598,https://img.0756fang.com/Upload/Fang/2020-11/s1658BD674B984DF8AA7909F30DF36845.jpg/240X180,3房2厅2卫,95.72 ㎡,95万,0,西
5,1570,36202,https://img.0756fang.com/Upload/Fang/2021-11/s3931F6E81ACF4DD0BF8325FDE3506531.jpeg/240X180,2房2厅1卫,83.48 ㎡,79万,0,南北通
6,1570,44915,https://img.0756fang.com/Upload/Fang/2019-07/c548841d-08d9-4184-9d84-63c0ceef12ab.jpg/240X180,2房2厅1卫,86 ㎡,86万,0,南
7,1570,7559,https://img.0756fang.com/Upload/Fang/2019-12/191218145212DC56A769D8D64F99B1A0.jpg/240X180,2房2厅1卫,85.21 ㎡,85万,0,西南
8,1570,212,https://img.0756fang.com/Upload/Fang/2021-05/21050122100431EC34D84010416F848A.jpg/240X180,4房2厅2卫,117.63 ㎡,125万,0,东南
9,1570,13608,https://img.0756fang.com/Upload/Fang/2020-11/20112817243641DD85015B7F4ED8B06F.jpg/240X180,3房2厅1卫,88.96 ㎡,92万,0,北
10,1570,43854,https://img.0756fang.com/Upload/Fang/2022-01/2201161338174A53887AC130411DABA5.jpg/240X180,2房2厅1卫,73.87 ㎡,85万,0,西南
11,1570,47385,https://img.0756fang.com/Upload/Fang/2022-03/s87C0F426749C4752A06E3E2718C1241C.jpg/240X180,2房2厅1卫,83.11 ㎡,79万,0,南
12,1570,57113,https://img.0756fang.com/Upload/Fang/2022-01/220118171044036DC974EB2B483CA466.jpg/240X180,4房2厅2卫,129.65 ㎡,139万,0,东南
13,1570,54453,https://img.0756fang.com/Upload/Fang/2022-10/22103018514815B280B453684166915E.jpg/240X180,2房2厅1卫,83.11 ㎡,72万,0,北
14,1570,23661,https://img.0756fang.com/Upload/Fang/2022-10/221031182721FE7755CF5CA947A3B104.jpg/240X180,2房2厅1卫,78.8 ㎡,68万,0,东北
15,1570,40858,https://img.0756fang.com/Upload/Fang/2020-09/s73F1A621219C4674AFCF235F4F8003CE.jpg/240X180,2房2厅1卫,83.11 ㎡,85万,0,北
16,1570,26179,https://img.0756fang.com/Upload/Fang/2021-07/2107171015254A025812C0584885A58E.jpg/240X180,3房2厅1卫,95.72 ㎡,105万,0,东北
17,1570,31431,https://img.0756fang.com/Upload/Fang/2021-04/s0BB566EF0CE3471986F6D9D4F7397E83.jpg/240X180,2房1厅1卫,85.26 ㎡,90万,0,南
18,1570,15471,https://img.0756fang.com/Upload/Fang/2021-05/2105191417312DABD7644296467B92A1.jpg/240X180,4房2厅2卫,147.06 ㎡,130万,0,东南
19,1570,22733,https://img.0756fang.com/Upload/Fang/2022-11/2211012011386578B4BE988843FC8C18.jpg/240X180,3房2厅2卫,107.73 ㎡,117万,0,西南
20,1570,49067,https://img.0756fang.com/Upload/Fang/2021-08/210816211816B19E6543D91B4D3D926A.jpg/240X180,4房2厅2卫,129.65 ㎡,129万,0,北
21,1570,44768,https://img.0756fang.com/Upload/Fang/2022-01/sEF248A9E6AE14F51BBBDF470D7EB2C97.jpg/240X180,4房2厅1卫,80.18 ㎡,139万,0,东北
22,1570,56957,https://img.0756fang.com/Upload/Fang/2021-03/2103071737564917D1D2AB4A47538E85.jpg/240X180,5房3厅3卫,159 ㎡,280万,0,南
23,1570,43580,https://img.0756fang.com/Upload/Fang/2021-03/2103121602363305F9E74EF24E2EAC83.jpg/240X180,2房2厅1卫,82.22 ㎡,90万,0,东北
24,1570,18896,https://img.0756fang.com/Upload/Fang/2022-11/221101200518EF6F8DE49740417FA68B.jpg/240X180,2房2厅1卫,78.18 ㎡,75万,0,北
25,1570,22578,https://img.0756fang.com/Upload/Fang/2022-10/221021201653A488826B4FD04F9483D4.jpg/240X180,2房2厅1卫,83.21 ㎡,76万,0,南北通
26,1570,51567,https://img.0756fang.com/Upload/Fang/2020-11/sF39807F49DCA43EABE85003C2262FA63.jpg/240X180,3房2厅2卫,138 ㎡,165万,0,东北
27,1570,12167,https://img.0756fang.com/Upload/Fang/2022-07/220703120715A249CDB30E004A6DAB61.jpg/240X180,2房2厅1卫,78.8 ㎡,78万,0,北
28,1570,12938,https://img.0756fang.com/Upload/Fang/2019-02/1902281813502DD89D9F83CE43A4ADF3.jpg/240X180,3房2厅2卫,107.73 ㎡,116万,0,西南
29,1570,24270,https://img.0756fang.com/Upload/Fang/2021-03/210316182758F6CADD88BA9741499822.jpg/240X180,4房2厅2卫,117 ㎡,130万,0,东
30,1570,48617,https://img.0756fang.com/Upload/Fang/2022-10/2210302029047F5EB8F248E648DCB123.jpg/240X180,2房2厅1卫,83.11 ㎡,72万,0,西南
31,1570,54888,https://img.0756fang.com/Upload/Fang/2021-11/s6D65C495366A4203BCB9B8409E83ED6F.jpeg/240X180,2房2厅1卫,80 ㎡,81万,0,西南
32,1570,363,https://img.0756fang.com/Upload/Fang/2022-06/2206161441186F973630EA7743A99017.jpg/240X180,3房2厅1卫,89.9 ㎡,98万,0,东北
33,1570,35318,https://img.0756fang.com/Upload/Fang/2022-08/220825130310B1A1BFC29DB74FE4A0EE.jpg/240X180,3房2厅1卫,119 ㎡,130万,0,西南
34,1570,57813,https://img.0756fang.com/Upload/Fang/2021-04/21040309395882F56DC54C85459395F0.jpg/240X180,2房2厅1卫,78.8 ㎡,73万,0,西
35,1570,13084,https://img.0756fang.com/Upload/Fang/2022-02/220209142709095CA3E32C6945249F47.jpg/240X180,2房2厅1卫,78.9 ㎡,80万,0,西南
36,1570,18750,https://img.0756fang.com/Upload/Fang/2022-10/22103020325782F97881DFD14EEAA942.jpg/240X180,2房2厅1卫,78.8 ㎡,87万,0,南
37,1570,7182,https://img.0756fang.com/Upload/Fang/2022-07/2207131836409DA4E7EF0FF144F08E3E.jpg/240X180,2房2厅1卫,83 ㎡,95万,0,西南
38,1570,20228,https://img.0756fang.com/Upload/Fang/2021-06/210608101041410AF1E3C542483AB945.jpg/240X180,2房2厅1卫,85.21 ㎡,95万,0,南北通
39,1570,6143,https://img.0756fang.com/Upload/Fang/2022-05/220503155403900B7D04C86A4EC398D6.jpg/240X180,2房2厅1卫,78.29 ㎡,85万,0,西南
40,1570,26528,https://img.0756fang.com/Upload/Fang/2021-06/s4E5CF87092454E7C91EDA0E7E5C7C645.jpeg/240X180,3房2厅2卫,98 ㎡,110万,0,南北通
41,1570,50755,https://img.0756fang.com/Upload/Fang/2021-04/s34A1E4D183D6466EA0CB315BD589DB1A.jpg/240X180,2房2厅1卫,78.8 ㎡,85万,0,西
42,1570,16205,https://img.0756fang.com/Upload/Fang/2016-06/160613103729FE03526AA11B44B48824.jpg/240X180,4房2厅3卫,125.9 ㎡,168万,0,东北
43,1570,59595,https://img.0756fang.com/Upload/Fang/2021-08/21083119372512A370E09C78489191C9.jpg/240X180,6房3厅3卫,140 ㎡,150万,0,西南
44,1570,30256,https://img.0756fang.com/Upload/Fang/2020-12/s04A67D82CDAC40F486F0F2ECB897C81C.jpg/240X180,2房2厅1卫,78.8 ㎡,65万,0,东北
45,1570,44855,https://img.0756fang.com/Upload/Fang/2022-09/22090215580613FF1630F25C40428C9B.jpg/240X180,3房2厅1卫,95.6 ㎡,100万,0,东南
46,1570,13333,https://img.0756fang.com/Upload/Fang/2022-10/221022162054EB3FA43D920B4FFD83D4.jpg/240X180,3房2厅3卫,141 ㎡,145万,0,西
0,1414,27203,https://img.0756fang.com/Upload/Fang/2022-09/220904100220CA6A77CDD7664DED9F6B.jpg/240X180,2房2厅1卫,85.51 ㎡,102万,0,南北通
1,1414,17445,https://img.0756fang.com/Upload/Fang/2022-04/2204141023057575E097291243C1A6B7.jpg/240X180,3房2厅2卫,100.6 ㎡,150万,0,北
2,1414,16206,https://img.0756fang.com/Upload/Fang/2021-08/sADDF4AC49AEA4BDBB34C085968765715.jpg/240X180,2房2厅1卫,76.11 ㎡,136万,0,西
3,1414,2652,https://img.0756fang.com/Upload/Fang/2021-04/210401175102A783D5C914E44D33A9D3.jpg/240X180,2房2厅1卫,74.88 ㎡,105万,0,南北通
4,1414,6160,https://img.0756fang.com/Upload/Fang/2019-09/1909071649598521F5A8586D43C28DD4.jpg/240X180,3房2厅2卫,98.41 ㎡,150万,0,南北通
5,1414,35668,https://img.0756fang.com/Upload/Fang/2020-04/20041510365829CF756794FE431EA35D.jpg/240X180,4房2厅2卫,127.63 ㎡,200万,0,南北通
6,1414,20963,https://img.0756fang.com/Upload/Fang/2022-02/2202121925541489D5DA5EE142DE8869.jpg/240X180,3房2厅2卫,97.81 ㎡,130万,0,东南
7,1414,12765,https://img.0756fang.com/Upload/Fang/2022-09/220903200600B4172277A23741418BB4.jpg/240X180,2房2厅1卫,85.61 ㎡,112万,0,南北通
8,1414,59328,https://img.0756fang.com/Upload/Fang/2022-10/s9F81730B5E09452888262FA0DF22F473.jpg/240X180,2房2厅2卫,79.6 ㎡,106万,0,北
9,1414,58917,https://img.0756fang.com/Upload/Fang/2021-03/21032319401167C8FEC91D3D46F5BA12.jpg/240X180,2房2厅1卫,87.78 ㎡,115万,0,南北通
10,1414,35658,https://img.0756fang.com/Upload/Fang/2021-09/2109271745494C3E88FD91AE4E5B8501.jpg/240X180,4房2厅2卫,145.44 ㎡,210万,0,南
11,1414,36890,https://img.0756fang.com/Upload/Fang/2021-10/2110171436460DA2E0ADF84E4B81B30B.jpg/240X180,2房2厅1卫,76 ㎡,125万,0,北
12,1414,26170,https://img.0756fang.com/Upload/Fang/2021-04/21040712061471E61B8C19174A5EBDF8.jpg/240X180,2房2厅1卫,78.14 ㎡,101万,0,南北通
13,1414,16780,https://img.0756fang.com/Upload/Fang/2022-05/sF2D8DEEAED4C4B5EACD00D65F5FF75B1.jpg/240X180,2房2厅1卫,78 ㎡,105万,0,西
14,1414,17799,https://img.0756fang.com/Upload/Fang/2022-10/221030184218E33EBA2FF68743E99A7F.jpg/240X180,2房2厅1卫,75.5 ㎡,115万,0,西南
15,1414,15994,https://img.0756fang.com/Upload/Fang/2022-11/2211251527064F811D099C10490A951F.jpg/240X180,2房2厅1卫,76 ㎡,110万,0,东
16,1414,14730,https://img.0756fang.com/Upload/Fang/2022-10/221012205048CF2A681A03F047A3926F.jpg/240X180,3房2厅2卫,97.54 ㎡,145万,0,南北通
17,1414,5192,https://img.0756fang.com/Upload/Fang/2021-03/210307170236E9A4B49A21A34FA398AF.jpg/240X180,2房2厅1卫,76.24 ㎡,126万,0,东南
18,1414,4813,https://img.0756fang.com/Upload/Fang/2021-10/211025142933387123196517451EA7CA.jpg/240X180,3房2厅2卫,98.25 ㎡,150万,0,东南
19,1414,47353,https://img.0756fang.com/Upload/Fang/2021-06/21061217234025C29DE11AF34310BE1D.jpg/240X180,3房2厅2卫,128.61 ㎡,195万,0,东
20,1414,35153,https://img.0756fang.com/Upload/Fang/2021-06/21060810171427E8AFB33E804D85A4A0.jpg/240X180,4房2厅4卫,149.84 ㎡,192万,0,西南
21,1414,19611,https://img.0756fang.com/Upload/Fang/2021-04/s2BFCBCA592FE459FBC6DEC52A0FF4800.jpg/240X180,2房2厅1卫,87.78 ㎡,113万,0,南北通
22,1414,54126,https://img.0756fang.com/Upload/Fang/2023-03/s751675C431A94CB99F141B4DD4A8FF77.jpg/240X180,2房2厅1卫,76 ㎡,110万,0,南
23,1414,47274,https://img.0756fang.com/Upload/Fang/2022-09/s581604DA94BC41C5B1C7F20696D42C4E.jpg/240X180,3房2厅2卫,97.54 ㎡,146万,0,北
24,1414,4067,https://img.0756fang.com/Upload/Fang/2021-09/210918170546BE1FE28D73BC4BBBA3A8.jpg/240X180,3房2厅2卫,104.8 ㎡,140万,0,南
25,1414,37409,https://img.0756fang.com/Upload/Fang/2022-05/s1F821A44423340A88771DEE34BA71C55.jpg/240X180,2房2厅1卫,78 ㎡,117万,0,西
26,1414,15263,https://img.0756fang.com/Upload/Fang/2022-06/2206221540313F6EC3A5EEA54BFDB48F.jpg/240X180,3房2厅2卫,106 ㎡,168万,0,东
