id,district,sub_url,photo,build_year,house_name,address,price,property_company,developer,property_fee,house_type,surr_envi,surr_school,surr_trafic,surr_business,surr_entertain
1312,12,/loupan/1312.html,https://img.0756fang.com/Upload/Dictionary/2018-09/07c1f007-ae1e-4a6a-90df-654965bdc2d0.jpg/260X170,2008,正光苑,金湾区红旗镇南翔路2,11667,,,0.0 元/平米*月,住宅,,,,,
1103,12,/loupan/1103.html,https://img.0756fang.com/Upload/Dictionary/2018-08/103c8e50-d709-44ea-917f-5e75066edd2e.jpg/260X170,1997,海华新村,珠海市金湾区海华小学,9362,,,0.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学
6855,12,/loupan/6855.html,https://img.0756fang.com/Upload/Dictionary/2022-05/22051914594002E4D86C0EF340B8852D.jpg/260X170,2019,中珠山海间二期,金湾区红旗镇山海间街,16499,珠海中珠物业管理服务有限公司,中珠房产,0.0 元/平米*月,住宅,【品牌实力】中珠山海间物业是中珠物业，2019广东省物业服务企业综合实力100强榜单出炉，中珠物业名列第74位。中珠物业凭借管理规模、服务质量、诚信守法及独特的 “至善”企业文化和良好社会影响力获此殊荣。【核心卖点】中珠山海间项目总占地约2.8万多平米，总建面约6万平米，以建筑面积约60-100㎡装修2+1房和三房为主，实用户型。【区域优势】中珠山海间位于珠海市金湾区红旗镇优势地带,广东科学技术职业学院-教学楼2、广东科学技术职业学院-教学楼1、珠海共创培训学校(主校区)、斗门区城南学校、珠海市实验中学、金湾区第一小学、珠海城市职业技术学院、广东科学技术职业学院、珠海市金湾区红旗中学、广东科学技术职业学院-实训楼2,白藤二路口、湖心路口、省科干学院、南翔路口、红旗客运站、金城路口、西江月花园、艺术学院、藤山二路、湖心路口总站,西汇城、友邦五金装饰材料商场、鸣星商厦、红旗中心广场,麦当劳(虹晖一路餐厅)、毛家湾印象主题餐厅、胜发大排档、回家湘(红旗店)、福怡轩海鲜火锅酒楼、巴蜀生香酒楼、科干第一食堂、麻辣城主(红旗店)、益德食府(红旗店)、圣鼎记自助美食汇(红旗店)
4753,12,/loupan/4753.html,https://img.0756fang.com/Upload/Dictionary/2019-02/cd535edf-4b7e-47f5-99e0-d7637218e6b6.jpg/260X170,2016,恒凯雅苑,金湾区红旗镇东珠路3,14661, 珠海恒凯物管理有限公司,珠海恒凯房产开发有限公司,2.8 元/平米*月,住宅,周边配套1.银行：农业银行、工商银行、建设银行、华润银行、农村商业银行；2.商业配套：① 益百家商业中心，步行100米；② 003商业广场，紧邻项目；③ 金宝丽购物城；④ 旭泰商业城；⑤ 永泰商业街；⑥ 华发10万㎡西部商业；3.休闲配套：① 红旗中心广场；② 金湾文化广场；③ 金山公园；4.教育机构：幼儿园，金湾区一小学区房（省一级）、珠海实验中学；,金湾一小，红旗中学，实验中学,交通配套：503，504，202、813、815、204、605、803、206等；,① 益百家商业中心；② 003商业广场，紧邻项目；③ 正光广场；④ 旭泰商业城；⑤ 永泰商业街；⑥ 金湾华发商都,红旗中心广场；② 金湾文化广场；③ 金山公园；白藤山公园
4883,12,/loupan/4883.html,https://img.0756fang.com/Upload/Dictionary/2020-11/s94943F57BBCD4E2F89CAC417694061FA.jpg/260X170,2016,中航花园,金湾区西湖城区山湖海,21197,中航集团,中国航空,2.0 元/平米*月,住宅,航空城小学、金湾一中、实验中学、吉林大学珠海学院、遵义医学院、省高职院、市城职院，精英教育同步国际；三甲医院广东省人民医院珠海医院（金湾中心医院），顶尖医疗为生活护航；国际商务中心、市民艺术中心、产业服务中心、公共文化中心、珠海奥体中心、青少年妇幼儿童娱乐中心、金湾航空新城规划展览馆、金湾区美术馆等文化设施。,金湾一中、广东科学技术职业学院、珠海城市职业技术学院、珠海市实验中学、航空新城一小，拟建及规划中增加2所中学，4所小学，7所幼儿园,海陆空全维度贯穿，城市对外交通起点，粤港澳都会圈中枢快速接驳三轨（广珠城轨珠机支线、广佛江珠城轨、广珠铁路）、五路（西部沿海高速、江珠高速、机场高速、机场北路、机场东路）、五桥（港珠澳大桥、珠海大桥、香海大桥、洪鹤大桥、金海大桥）、五机场（珠海机场，澳门国际机场、香港国际机场、深圳国际机场、广州国际机场），广东重要港口高栏港，城市东西快速公交（BRT），形成海陆空立体交通网络。,金湾航空新城占地3.8平方公里，将建成汇聚国际商务中心、市民文化中心、产业服务中心“三大中心”，滨水景观带，滨湖景观长廊，满足行政、商业、酒店、办公、休闲、会展、创新等各种功能的高端核心区域。,10万㎡大型公园、邻近华发商都，中心河沿岸绿化景观、金湖公园、湿地公园，营造鲜氧无比的生态休闲公共空间；
1642,12,/loupan/1642.html,https://img.0756fang.com/Upload/Dictionary/2019-02/d2873e6a-0d48-46fb-88fe-feca81944c20.jpg/260X170,2015,愉翠龙湖,金湾红旗镇金荷路37,18696,珠海志诚物业顾问公司,珠海博立地产开发有限公司开发,1.6 元/平米*月,住宅,周边配套1.银行：农业银行、工商银行、建设银行、华润银行、农村商业银行；2.商业配套：① 益百家商业中心，步行100米；② 003商业广场，紧邻项目；③ 金宝丽购物城；④ 旭泰商业城；⑤ 永泰商业街；⑥ 华发10万㎡西部商业；3.休闲配套：① 红旗中心广场；② 金湾文化广场；③ 金山公园；4.教育机构：幼儿园，金湾区一小学区房（省一级）、珠海实验中学；,金湾区第一小学，广东科学技术职业学院，珠海艺术职业学院，珠海城市职业技术学院，金荷幼儿园，珠海市金湾区红旗中学，珠海市实验中学，广东科学技术职业学院(珠海分校)，春天幼儿园(广安路)，花城幼儿园,交通配套：503，504，202、813、815、204、605、803、206等；,① 益百家商业中心；② 003商业广场，紧邻项目；③ 正光广场；④ 旭泰商业城；⑤ 永泰商业街；⑥ 金湾华发商都,红旗中心广场；② 金湾文化广场；③ 金山公园；白藤山公园
3470,12,/loupan/3470.html,https://img.0756fang.com/Upload/Dictionary/2018-09/afbd2830-a573-4ec4-80a3-c56db13ece66.jpg/260X170,2005,新世界海滨二期,金湾区三灶镇金岛路1,12590,,,1.2 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，金湾二小，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
1231,12,/loupan/1231.html,https://img.0756fang.com/upload/fy/1603291830245DCA648356DD4B65A3E3.jpg/260X170,1996,泰宝新村,三灶镇嘉珠时代广场对,7072,,,0.0 元/平米*月,住宅,金湾三灶泰宝新村，配套成熟，五分钟生活圈，马路对面就是广场，市场，大型超市，幼儿园，8分钟可步行到小学，路边就有公交站，非常便利.,三灶幼儿园，万宝幼儿园，三灶小学，三灶中学,5分钟到达机场西路高速路口，10分钟到达金海大桥，15分钟到达洪鹤大桥，10分钟到达金湾机场。,十分钟生活圈，得一超市，鹏泰超市,伟民广场，泰宝山，金山林，鸿银酒店，银柜KTV，傲视影院，鹏泰购物广场，唐人街市场等等。
3931,12,/loupan/3931.html,/images/nopic_gr.gif,2002,红旗怡景花园,红旗镇藤山二路129,10053,,,0.5 元/平米*月,住宅,1.教育配套：金湾一小、红旗机关幼儿园、红旗中学、科干学院等 2.医疗设施：红旗医院、健民药店、济生医药3.商业配套：商业广场、永泰商业街、广安便民市场等4.金融配套：农业银行、工商银行、建设银行、华润银行、农信社5.休闲配套：红旗中心广场、003商业广场、体育广场6.政府机关：金湾地税局、红旗供电局等7.交通配套：202、813、815、204、605、803、206等,金湾一小、红旗机关幼儿园、红旗中学、科干学院等,202、813、815、204、605、803、206等,商业广场、永泰商业街、广安便民市场等,红旗中心广场、003商业广场、体育广场
4190,12,/loupan/4190.html,https://img.0756fang.com/Upload/fyEstate/140513162217EDCA311358C1FF8F6CD9.jpg/260X170,2002,嘉富园,金湾区三灶镇琴石路7,9873,中艺物业,,0.8 元/平米*月,住宅,面对伟民广场与列胜森林公园，环境自然舒适,三灶镇中心小学和具有一定规模的三灶中学、东面5公里为金海岸中学、珠海市实验中学；在方圆7公里范围内，有吉林大学、遵义医学院、省科干学院等高等院校,201、207、K9、504、803等,鹏泰百货，苏宁电器，品牌商业街等，附近500米内建有唐人街市场、得一百货、益百家百货、泰峰电器、爱婴岛等大型商场,临近三灶镇文化中心，面对银柜KTV与鸿银KTV
4666,12,/loupan/4666.html,https://img.0756fang.com/Upload/Dictionary/2017-08/dd214125-13a3-42a7-b0c0-66f59c310093.jpg/260X170,2012,佳兴大厦,金湾区三灶镇金海岸大,10882,,,0.0 元/平米*月,住宅,,,,,
6198,12,/loupan/6198.html,https://img.0756fang.com/Upload/Dictionary/2019-06/f5c9e159-ae18-4d8d-b68a-0bbecbc61049.jpg/260X170,2019,九洲保利天和,一期：金湾区如茵路2,24003,保利物业,珠海天志置业有限公司,3.0 元/平米*月,住宅,运动、社交、商业、休闲、亲子、教育六大中心，打造全生命周期居住系统，拥有体育运动公园、商业综合体、小学、社区有氧跑道、亲子活动区等，规划配套一应俱全；,项目规划有小学，珠海市实验中学、金湾一中（国家级重点高中），区域内有7所高校，航空新城规划有7幼儿园4小学3中学2学院,四桥→五机场→双轨→多高速,航空新城华发商都,航空新城华发商都
1142,12,/loupan/1142.html,https://img.0756fang.com/Upload/Fang/2021-06/21061712200237B4E23E52814F768F24.jpg/260X170,2005,鸿雅花园,金湾区三灶镇中心映月,11930,,,0.0 元/平米*月,住宅,,,,,
1146,12,/loupan/1146.html,https://img.0756fang.com/Upload/Dictionary/2018-03/c0bbf97c-424b-4716-a58c-473284df8f90.jpg/260X170,2003,怡昌花园,金湾区红旗藤山二路4,9111,,,0.0 元/平米*月,住宅,,,,,
2027,12,/loupan/2027.html,https://img.0756fang.com/Upload/Dictionary/2018-08/9a247f41-0296-4438-bd8f-25c5c9d3a5ad.jpg/260X170,2007,海景花园(三灶),金湾区金海岸中学对面,11191,,,1.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
1637,12,/loupan/1637.html,https://img.0756fang.com/Upload/Dictionary/2022-02/s5D4B3E419ACE4081B41866099B25CE93.png/260X170,2016,书香门邸,金湾区红旗镇藤荣路6,18647,伟阳,珠海昆仑房地产开发有限公司,2.0 元/平米*月,住宅,金湾一小，红旗中心广场，003广场，益百家超市，曼哈顿酒店，广安便民市场，西汇城商业中心,育苗幼儿园，机关幼儿园，金湾一小，红旗中学，实验中学，艺术学院，省科干学院,公交:202/206/605/608/801/K7/K8,003广场，益百家超市，西汇城商业中心,红旗中心广场，003广场，益百家超市，曼哈顿酒店，西汇城商业中心
1389,12,/loupan/1389.html,https://img.0756fang.com/Upload/Dictionary/2018-08/f27b556f-a893-491a-879c-5a5cf3f6ba1c.jpg/260X170,2010,海岸豪苑,金湾区三灶镇金海大道,13285,,,0.0 元/平米*月,住宅,,,,,
1484,12,/loupan/1484.html,https://img.0756fang.com/Upload/Dictionary/2018-09/5b625989-4c94-40aa-abf5-cf5ce67d4a1d.jpg/260X170,2014,德威日光海岸,金湾区三灶镇华阳路3,16935,,珠海德威房地产开发有限公司,2.5 元/平米*月,住宅,,,,,
1596,12,/loupan/1596.html,https://img.0756fang.com/Upload/Dictionary/2018-08/da56770c-e95d-486c-b708-2a07ef1feb1c.jpg/260X170,2016,麓景湾花园,金湾区三灶金海岸金岛,13988,博大物业,珠海博大房地产开发有限公司,1.8 元/平米*月,住宅,麓景湾花园位于金湾区金海岸商贸区中心，居未来最具发展潜力的金湾航空产业园区区域航城区域，紧邻国家自贸区横琴，承接横琴世界级千亿资产的首站。可谓是雄踞金湾区内绝佳地段。,周边名校环绕，毗邻省一级海华幼儿园、海华小学、金海岸中学、遵义医学院、吉林大学珠海学院，十二年一站式教育。幸福超市、华润万家、金海岸市场等商业配套近在迟尺。亦可茶余饭后步行到美都广场休闲健身。,麓景湾交通便捷，家门前金海岸中学巴士站有201、504、K9等多条巴士线路通达全城，途经已修建完全的高速机场有K9、201路、504路等6条公交路线途径项目门前的金海岸中学/金沙湾豪庭巴士站，巴士站就在家门前。 2、周边交通路网非常便利，途径已修建完全的高速机场大道、珠海大道以及情侣路，可快速抵达香洲总站、九州港、拱北口岸；形成珠港澳生活圈,项目周边休闲娱乐设施齐全，幸福超市、华润万家、金海岸市场等商业配套近在迟尺，,项目周边休闲外配金湖公园、观音山野公园、航展馆、金沙滩。休闲娱乐近在迟尺
1591,12,/loupan/1591.html,https://img.0756fang.com/Upload/Dictionary/2021-05/s9248B4107214406C98E330E9DB55975C.jpg/260X170,2016,集美雅苑,斗门区白藤湖幸福南路,13861,,,1.5 元/平米*月,住宅,,,,,
1354,12,/loupan/1354.html,https://img.0756fang.com/Upload/Dictionary/2018-08/d627ef80-2e03-45f5-a9aa-7394262cc9d8.jpg/260X170,1999,美华阁,金湾区金海岸大道东6,10911,,,0.6 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
4688,12,/loupan/4688.html,https://img.0756fang.com/Upload/Dictionary/2018-08/3abbd0da-d6d2-44fa-9d00-886bcc8f4733.jpg/260X170,0,三江苑,金湾区三灶镇金岛路1,12719,,,0.0 元/平米*月,住宅,,,,,
4818,12,/loupan/4818.html,https://img.0756fang.com/Upload/Dictionary/2018-09/e32cd645-87a1-4865-8567-a12932e8df27.jpg/260X170,2016,金域上景,金湾区金海岸大道20,13500,,珠海市晋鑫达商贸有限公司,1.5 元/平米*月,住宅,,,,,
1309,12,/loupan/1309.html,https://img.0756fang.com/Upload/fyEstate/1007140938044A0CFAB720953CA636AB.jpg/260X170,2006,金梦园,金湾区三灶镇映月路4,10403,,,0.8 元/平米*月,住宅,伟民广场与列胜森林公园，环境自然舒适,三灶镇中心小学和具有一定规模的三灶中学、东面5公里为金海岸中学、珠海市实验中学；在方圆7公里范围内，有吉林大学、遵义医学院、省科干学院等高等院校,201、207、K9、504、803等,鹏泰百货，苏宁电器，品牌商业街等，附近500米内建有唐人街市场、得一百货、益百家百货、泰峰电器、爱婴岛等大型商场,三灶镇文化中心，面对银柜KTV与鸿银KTV
1236,12,/loupan/1236.html,https://img.0756fang.com/Upload/Fang/2020-06/s2DF488E7158F4A7D95DD156E6A71E291.jpg/260X170,2008,山水花城领寓,金湾区机场西路368,8186,,,1.6 元/平米*月,住宅,伟民广场与列胜森林公园，环境自然舒适,三灶镇中心小学和具有一定规模的三灶中学、东面5公里为金海岸中学、珠海市实验中学；在方圆7公里范围内，有吉林大学、遵义医学院、省科干学院等高等院校,201、207、K9、504、803等,鹏泰百货，苏宁电器，品牌商业街等，附近500米内建有唐人街市场、得一百货、益百家百货、泰峰电器、爱婴岛等大型商场,三灶镇文化中心
203,12,/loupan/203.html,https://img.0756fang.com/Upload/Dictionary/2012417123639865.jpg/260X170,2015,富都名苑,金湾区三灶镇琴石路1,12738,,珠海市富都房地产开发有限公司,0.0 元/平米*月,住宅,,,,,
1451,12,/loupan/1451.html,https://img.0756fang.com/Upload/Dictionary/2019-02/7f5e1c42-d8df-4f24-bc98-a218f5eae7dd.jpg/260X170,1995,红城花园,金湾区红旗镇藤山二路,6231,广安街道办,,0.0 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,三板小学，机关幼儿园，花城幼儿园,202路、813路、503路、504路,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市,
1432,12,/loupan/1432.html,https://img.0756fang.com/Upload/Dictionary/2019-06/3d22fabb-23e5-41f0-b285-4633c8b9672b.jpg/260X170,2011,樱雪和园,三灶文化中心旁边  ,12917,,,1.8 元/平米*月,住宅,,,,,
1415,12,/loupan/1415.html,https://img.0756fang.com/Upload/Fang/2020-12/201205165827BE153F14DDA740E985B0.jpg/260X170,2010,忠信富苑,金湾珠海市金湾区三灶,11984,,,1.2 元/平米*月,住宅,,,,华润万家,
1488,12,/loupan/1488.html,https://img.0756fang.com/Upload/Dictionary/2018-09/eafbfa2e-535f-4d15-a06c-9a8b3d0e258f.jpg/260X170,2015,山悦翠亭,金湾区三灶镇金海岸大,14493,,,2.0 元/平米*月,住宅,灶镇地处珠海西部的金湾区，是珠海机场、中国国际航空航天博览会、遵义医学院珠海校区、吉林大学珠海软件学院的所在地，是珠海市的中心镇之一。,学校：海华小学、三灶中心小学、金海岸中学、三灶实验中学,去机场仅十五分钟车程，距红旗仅十五分钟车程，距离井岸仅三十分钟的车程，拱北、香洲仅五十分钟的车程，交通四通八达，十分便利。,得一 、益百家、百合,对面为三灶最有名的翠竹园度假村，后面为三灶鱼弄村。门前金海岸大道为三灶主干道，连接机场高速，
3867,12,/loupan/3867.html,https://img.0756fang.com/Upload/Dictionary/2019-02/9b4173dc-d997-433b-832e-e5c205ebc69b.jpg/260X170,2004,富红苑三区,斗门区白藤一路西44,10556,珠海斗门富红房产开发有限公司,珠海斗门富红房产开发有限公司,0.0 元/平米*月,住宅,红旗繁华中心地段,春天幼儿园、城南小学、城南中学、科技学院,坐503、504、202、703、811路公交车到红旗客运站下,百福汇超市，旭泰商场、003广场、益百家超市,白藤山公园、白藤湖度假村、鳄鱼岛
1124,12,/loupan/1124.html,https://img.0756fang.com/Upload/fyEstate/140516224333A05080FCB10190C7CB0C.jpg/260X170,1995,欧邦花园,金湾区红旗镇广安路2,10680,广安街道办,,0.0 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,金湾一小，红旗中学，珠海艺术学院、 珠海市城市职业技术学院、 广东省科学技术职业学院,504路到中珠花园巴士站下，靠近珠海大道。,华润万家、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
1156,12,/loupan/1156.html,https://img.0756fang.com/Upload/fyEstate/1405142112401020B641E161B97A0CE6.jpg/260X170,1996,东鑫花园,金湾区红旗镇广安路9,10136,,众利物业,1.0 元/平米*月,住宅,周边商业003商业广场、红旗镇中心广场、红旗镇全民健身广场、红旗文化广场、红旗镇图书馆、百福汇超市、益百家超市、华润万家超市、百合超市、红旗市场、白腾湖海鲜市场等。,省级重点学校金湾一小、红旗中学、市实验中学高中部，红旗机关幼儿园、育苗幼儿园、花城幼儿园等，高等教育配套方面包括广东省科学干部学院、珠海艺术学院、珠海城市职业技术学院.,"乘204、206、605、608、K8、803路至艺术学院下车，沿广安路前行约350米,；或乘202、703、815路至红旗站下车往东走约550米均可到达本项目。",003商业广场、红旗镇中心广场、红旗镇全民健身广场、红旗文化广场、红旗镇图书馆、百福汇超市、益百家超市、华润万家超市、百合超市、红旗市场、白腾湖海鲜市场等。,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
1158,12,/loupan/1158.html,https://img.0756fang.com/Upload/Dictionary/2018-03/683a1bb8-8edd-4489-995c-622f92bb4ed5.jpg/260X170,2003,银晖新村,金湾区三灶镇安基东路,9615,,,0.0 元/平米*月,住宅,,,,,
1252,12,/loupan/1252.html,/images/nopic_gr.gif,1996,金陵花园,金湾区红旗镇广安路7,10400,,,0.0 元/平米*月,住宅,,,,,
1199,12,/loupan/1199.html,https://img.0756fang.com/Upload/fyEstate/14051621513574CFCD04C7982B03901E.jpg/260X170,2007,兰亭春晓,金湾区红旗镇金荷路4,15099,中珠物业,鹏湖地处,0.0 元/平米*月,住宅,楼旁边就是农商银行，隔壁是建设银行，附近税局、酒店、银行、商城、日本料理等等,金湾一小学校，红旗中学，珠海市舞蹈学院、与广东省科技干部学院和珠海市实验中学(省一级学校）,601、601B、202、207、608、609、605、503、504紧靠珠海大道，202、204.608.605 、503、504、201等多路公汽可以到达。站点为科干院站及红旗总站。,华润万佳、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
1330,12,/loupan/1330.html,https://img.0756fang.com/Upload/Dictionary/2019-10/e3c4d6fb-5fbf-4d46-99c2-821414910c92.jpg/260X170,1993,梅雁大厦,金湾区红旗镇文华路6,9026,,,0.8 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,金湾一小，红旗中学，珠海艺术学院、 珠海市城市职业技术学院、 广东省科学技术职业学院,504、202、813路到红旗客运站巴士站下车。,华润万家、益百佳超市、百福汇、来此购超市，农贸市场，广安市场、白藤山公园、西湖城区公园等,003广场、海泉湾、御温泉、金湾高尔夫球场、红旗沁心园广场图书馆、易乐园度假村红旗中心广场、体育广场、白藤山公园、西湖城区公园。
4935,12,/loupan/4935.html,https://img.0756fang.com/Upload/Dictionary/2016-12/ed475812-a606-4bb8-9c1b-a73040e73335.jpg/260X170,1994,怡景花园(三灶),金湾区三灶镇金岛路1,4250,,,0.0 元/平米*月,住宅,,,,,
3943,12,/loupan/3943.html,https://img.0756fang.com/Upload/Dictionary/2017-08/f388b79e-801d-49e3-9071-ba9883c795b2.jpg/260X170,2010,阳光紫荆园,金湾区红旗镇东珠路2,14154,玉兰湖庭物业管理,珠海宏邦置业有限公司,0.0 元/平米*月,住宅,红旗中心市场、百合超市、百汇超市、003广场、永泰商场,金湾一小，红旗中学，珠海艺术学院、 珠海市城市职业技术学院、 广东省科学技术职业学院,乘坐202路公交车到红旗总站下车；乘坐204、206、605、608路公交车在南翔路口巴士站下车,中国建设银行、工商银行、农业银行、珠海农村信用社、红旗医院、济生医药、嘉宝华药房、红旗市场、白藤湖海鲜市场、珠海市金湾区红旗中学,202红旗-吉大，504井岸—三灶，503井岸—小林，608平沙—拱北 204凤凰北-平沙，605珠海港-香洲，803平沙—三灶
3464,12,/loupan/3464.html,https://img.0756fang.com/Upload/Dictionary/2019-02/482d62c2-1761-49ea-84b0-9f23e48b83d2.jpg/260X170,1999,旭日居,金湾区红旗镇广安路3,8333,广安街道办,,0.0 元/平米*月,住宅,曼哈顿酒店、红旗便民市场，肯德基、来此购超市、益百家超市、金湾人力资源中心,小学：金湾一小，中学：红旗中学。,202、504、815、813到红旗客运站下车（斜对面）。503、703路公交车到百福汇下车（正对面）,百福汇超市、003商业广场、益百家超市,红旗中心广场、体育广场、k立方、安歌、曼哈顿酒店等等
6109,12,/loupan/6109.html,https://img.0756fang.com/Upload/Dictionary/2019-04/e802e0a5-1b03-4b27-9be5-2f89b429d418.jpg/260X170,2017,阳光一号公馆,金湾区三灶镇机场西路,15914,,珠海市三美贸易有限公司,0.0 元/平米*月,住宅,,,,,
6484,12,/loupan/6484.html,https://img.0756fang.com/Upload/Dictionary/2021-01/s15E7AD1C50B14E228F1EC1CAAC3C2466.jpg/260X170,2018,星河传奇,北区：金湾区星湾路1,24561,星河物业,星河地产全资子公司,2.9 元/平米*月,住宅,港珠澳大桥西线桥头堡旁 西部中心城核心区首发 西区绝版低密度小区 地王板块 成熟配套 ,机关幼儿园、小林实验小学、小林实验中学,东临机场北路，南面、北面、西面均为规划用地。 公交车803路：“湖心路口至国佳新材”公交线途径水泊围。 驾车东可达主城区各大商圈、横琴新区，西可至国家一类口岸高栏港，北可至斗门次中心城区，南可至珠海机场、三灶航空新城，车程短，区位十分优越。,华润万家，芙蓉超市、孔一凡等连锁店已进驻旁边商业街,项目对面规划为航空城商业综合体、市民文化广场、金融服务中心，无论是购物、休闲娱乐，未来都很方便
4349,12,/loupan/4349.html,https://img.0756fang.com/Upload/Dictionary/2019-02/8d0a699f-76be-40f2-a2a1-c2513c130862.jpg/260X170,2014,愉翠雅园三期,金湾区红旗镇南翔路6,13587,保泰物业,珠海市红旗城市建设综合开发总公司,1.2 元/平米*月,住宅,银行：中国建设银行、工商银行、农业银行、珠海农村信用社医疗：红旗医院、济生医药、嘉宝华药房市场：红旗市场、白藤湖海鲜市场学校：珠海市金湾区红旗中学休闲绿化，儿童游乐设施 。,珠海市金湾区红旗中学,坐503、703路公车至“永结花园”站下，或者202路公交至总站 。,红旗中心市场、百合超市、百汇超市、003广场、永泰商场,白藤湖酒吧街，白藤湖海鲜街，红旗日月吧、香格里拉，三灶飞沙滩、金沙滩、金湾高尔夫球场，平沙海泉湾
4380,12,/loupan/4380.html,https://img.0756fang.com/Upload/Dictionary/2019-02/c14916ba-47fd-4238-b151-7bd3a115fe6f.jpg/260X170,2009,愉翠雅园二期,金湾区红旗镇南翔路6,12758,,,1.2 元/平米*月,住宅,,,,,
4911,12,/loupan/4911.html,https://img.0756fang.com/Upload/Dictionary/2018-09/14c5e216-b9cd-4dd2-afab-e884a9e1fa23.jpg/260X170,2014,金海华府,金湾区三灶镇金岛路金,13939,,,1.8 元/平米*月,住宅,金海岸中学，房产登记中心,海华小学，金海岸中学，金湾区第二幼儿园,201.504.,幸福超市。农业银行，交通银行,健身房，公园，超市
1222,12,/loupan/1222.html,https://img.0756fang.com/Upload/fyEstate/14051421182110AFF2177ECEBC141661.jpg/260X170,1997,广兴花园,金湾区红旗镇广安路5,8148,,,0.0 元/平米*月,住宅,,,,,
1240,12,/loupan/1240.html,https://img.0756fang.com/Upload/Dictionary/2018-09/b3deb575-6cd3-4061-b2e9-fa0d0b95628b.jpg/260X170,1995,好景新村,金湾区三灶镇金岛路8,9527,,,0.0 元/平米*月,住宅,周围5分钟范围有美都休闲广场，金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，,金海岸中学，海华小学，海华幼儿园，博雅幼儿园，亲子团培训中心，金彤幼儿园，遵义医学院，吉林大学,201.504.207.K9等珠海机场,商业超市，益佰家，幸福超市，得一超市，好而佳超市，华润万家，农业银行，交通银行，华润银行，建设银行，邮政,有美都休闲广场，新世界室内球场，游泳池，三灶文化中心
